접수번호,법인구분,고유번호,법인명,이름,성별,생년월일,직위,등기임원여부,상근여부,담당업무,주요경력,최대주주와의관계,재직기간,임기만료일,보고서연도
20220316000791,Y,00131054,유진증권,김성수,남,1968년 03월,상무,미등기,상근,투자금융팀장,"연세대학교 경제학과 졸업
유진투자증권 투자금융팀장","계열회사
임원","2021.01.01
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,이시춘,남,1966년 02월,상무보,미등기,상근,부동산금융팀장,"연세대학교 경영학과 졸업
연세대학교 대학원 경영학 석사
KEB하나은행 부동산금융팀장","계열회사
임원","2018.04.01
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,유창수,남,1963년 05월,부회장,사내이사,상근,"대표이사
(금융계열
경영 전략)","고려대학교 사회학과 졸업
NIU 경영대학원 MBA
영양제과(주) 대표이사
유진기업 사장
이순산업(주) 대표이사
고려시멘트 부회장","유진기업
특수관계인","2007.05.25
~",-,2021
20220316000791,Y,00131054,유진증권,김용익,남,1965년 08월,상무보,미등기,상근,"IT본부
금융투자소득세도입T/F팀 ","한양대학교 수학과 졸업
아즈텍시스템 응용설계부 증권투자정보 담당
유진투자증권 업무운영팀 팀장","계열회사
임원","2019.01.01
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,신현일,남,1966년 10월,상무보,미등기,상근,"리스크관리실장,
위험관리책임자","고려대학교 수학과 졸업
유진투자증권 리스크심사팀 팀장","계열회사
임원","2019.01.01
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,한덕수,남,1969년 02월,상무보,미등기,상근,분당WM센터장,"중앙대학교 회계학과 졸업
미래에셋대우 갤러리아WM 이사
유진투자증권 챔피언스라운지 금융센터장","계열회사
임원","2020.03.23
~",2023년 03월 22일,2021
20220316000791,Y,00131054,유진증권,조성호,남,1973년 04월,상무보,미등기,상근,금융상품실장,"서강대학교 경영학과 졸업
KDI 국제정책대학원 자산관리경영학 석사
삼성자산운용 멀티매니저운용팀장","계열회사
임원","2020.11.23
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,이승우,남,1971년 02월,상무보,미등기,상근,리서치센터장,"서울대학교 컴퓨터공학과 졸업
서울대 대학원 경영학 석사
IBK투자증권 기업분석팀 센터장
유진투자증권 리서치센터 전략산업분석팀장","계열회사
임원","2021.01.01
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,유만식,남,1969년 02월,상무보,미등기,상근,서울WM센터장,"고려대학교 경영학과 졸업
유진투자증권 1지역본부장","계열회사
임원","2021.01.01
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,박민성,남,1971년 11월,상무보,미등기,상근,파생솔루션실장,"연세대학교 응용통계학과 졸업
유진투자증권 파생솔루션1팀장","계열회사
임원","2021.01.01
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,조희선,여,1967년 11월,상무보,미등기,상근,"챔피언스라운지
금융센터장","이화여자대학교 경제학과 졸업
연세대 경영대학원 MBA
SC제일은행 방카슈랑스부 PB센터장
유진투자증권 서울WM센터장","계열회사
임원","2021.01.04
~",2023년 12월 31일,2021
20220316000791,Y,00131054,유진증권,김관석,남,1972년 01월,상무보,미등기,상근,부동산개발실장,"서울디지털대학교 부동산학과 졸업
건국대 대학원 부동산금융 석사
한국산업은행 부동산PF팀장","계열회사
임원","2021.02.22
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,김구환,남,1968년 12월,이사대우,미등기,상근,금융소비자보호실장,"중앙대학교 법학과 졸업
유진투자증권 컴플라이언스팀장
유진투자증권 금융소비자보호팀장",-,"2021.09.25
~",-,2021
20220316000791,Y,00131054,유진증권,고경모,남,1966년 09월,사장,사내이사,상근,"대표이사
(경영 총괄)","서울대학교 경영학과 졸업
제32회 행정고시
노스캐롤라이나주립대 경제학 석사
미래창조과학부 창조경제조정관
유진투자증권 사장(현)
유진프라이빗에쿼티(주) 기타비상무이사(현)","계열회사
임원","2019.03.27
~",-,2021
20220316000791,Y,00131054,유진증권,한만희,남,1956년 09월,이사,사외이사,비상근,"감사위원
(감사위원회,
리스크관리위원회,
임원후보추천위원회,
보수위원회,
집행위원회)","연세대학교 경영학과 졸업
제23회 행정고시
버밍엄대학교 도시 및 지역계획학 박사
국토해양부 국토정책국 국장
국토해양부 주택토지실 실장
행정중심복합도시건설청 청장
국토해양부 제1차관
서울시립대학교 국제도시과학대학원 원장/교수
서울시립대학교 국제도시과학대학원 교수
서울시립대학교 대외협력부총장(현)","계열회사
사외이사","2019.03.27
~",-,2021
20220316000791,Y,00131054,유진증권,엄영호,남,1961년 09월,이사,사외이사,비상근,"감사위원
(감사위원회,
리스크관리위원회,
임원후보추천위원회,
보수위원회,
집행위원회)","연세대학교 경영학 졸업
미국 뉴욕대학교 스턴스쿨 경영학 박사
미국 뉴욕연방은행 이코노미스트
연세대학교 경영대학 경영학과 교수(현)
(주)아모레퍼시픽 사외이사(현)","계열회사
사외이사","2020.03.25
~",-,2021
20220316000791,Y,00131054,유진증권,김용대,남,1960년 12월,이사,사외이사,비상근,"감사위원
(감사위원회,
리스크관리위원회,
임원후보추천위원회,
보수위원회)","서울대학교 법학과 졸업
서울지방법원 판사
대전고등법원 부장판사
수원지방법원 수석부장판사
서울중앙지방법원 민사 수석부장판사
서울고등법원 부장판사
서울가정법원 법원장

법무법인 도울 대표변호사(현)","계열회사
사외이사","2021.03.25
~",-,2021
20220316000791,Y,00131054,유진증권,김철은,남,1964년 11월,부사장,미등기,상근,IB부문장,"고려대학교 경제학과 졸업
삼성생명 법인영업 본부
대우증권 기업금융본부
유진투자증권 구조화금융본부장
유진투자증권 IB부문장
유진투자선물(주) 기타비상무이사(현)","계열회사
임원","2009.12.14
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,최현,남,1964년 02월,전무,미등기,상근,"채널영업
부문장","연세대학교 경영학과 졸업
연세대학교 경영대학원 졸업
메리츠투자증권 리스크관리팀 부장
CJ투자증권 파생법인영업사업부 부장","계열회사
임원","2009.04.01
~",2022년 12월 31일,2021
20220316000791,Y,00131054,유진증권,윤태룡,남,1967년 04월,전무,미등기,상근,"채권금융
본부장","중앙대학교 경제학과 졸업
유진투자증권 채권영업팀장","계열회사
임원","2011.04.01
~",2022년 12월 31일,2021
20230315000887,Y,00131054,유진증권,유지창,남,1949년 08월,회장,미등기,상근,총괄,"서울대학교 사회학과 졸업
서울대학교 행정대학원 행정학 석사
하버드대 캐네디행정대학원 석사
제14회 행정고시
재정경제부 금융정책국장
금융감독위원회 부위원장
한국산업은행 총재
전국은행연합회 회장","계열회사
임원","2009.06.02
~",2023년 06월 01일,2022
20230315000887,Y,00131054,유진증권,송영상,남,1963년 04월,감사총괄,미등기,상근,감사총괄,"고려대학교 식품공학과 졸업
금융감독원 금융교육국장
금융감독원 인천지원장
금융감독원 보험사기대응단 실장","계열회사
임원","2021.07.12
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,민병돈,남,1965년 11월,상무,미등기,상근,-,"조선대학교 경영학과 졸업
조선대학교 대학원 경영학 전공
유진투자증권 1지역본부장
유진투자증권 WM사업본부장","계열회사
임원","2015.01.01
~",2022년 12월 31일,2022
20230315000887,Y,00131054,유진증권,이병익,남,1967년 01월,상무,미등기,상근,기업금융실장,"부산대학교 법학과 졸업
유진투자증권 기업금융팀장
유진투자증권 기업금융실장","계열회사
임원","2009.09.14
~",2023년 02월 28일,2022
20230315000887,Y,00131054,유진증권,김태우,남,1968년 12월,상무,미등기,상근,IPO실장,"경북대학교 경영학과 졸업
메리츠증권 IB본부 부장
유진투자증권 IPO실장","계열회사
임원","2016.01.01
~",2023년 02월 28일,2022
20230315000887,Y,00131054,유진증권,이상식,남,1969년 01월,상무,미등기,상근,경영지원본부장,"고려대학교 무역학과 졸업
유진자산운용 경영관리본부장
유진투자증권 준법감시인
신영부동산신탁 경영지원본부장","계열회사
임원","2022.02.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,윤성근,남,1969년 04월,상무,미등기,상근,준법감시인,"고려대학교 법학과 졸업
아이엠투자증권 준법감시인
리딩투자증권 준법감시인","계열회사
임원","2019.07.01
~",2023년 06월 30일,2022
20230315000887,Y,00131054,유진증권,안효진,여,1977년 10월,상무,미등기,상근,고객자산운용실장,"덕성여대 중어중문학과 졸업
교보증권 고객자산운용본부장","계열회사
임원","2020.11.02
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,김형석,남,1971년 07월,상무,미등기,상근,PF1실장,"서울대학교 경제학과 졸업
유진투자증권 구조화상품팀장
유진투자증권 PF1실장","계열회사
임원","2018.01.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,신동오,남,1971년 08월,상무,미등기,상근,PF2실장,"고려대학교 경제학과 졸업
강원대대학원 부동산학과 박사 수료
유진투자증권 프로젝트금융팀장
유진투자증권 PF2실장","계열회사
임원","2018.01.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,김성수,남,1968년 03월,상무,미등기,상근,투자금융팀장,"연세대학교 경제학과 졸업
유진투자증권 투자금융팀장","계열회사
임원","2021.01.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,유창수,남,1963년 05월,부회장,사내이사,상근,"대표이사
(금융계열
경영 전략)","고려대학교 사회학과 졸업
NIU 경영대학원 MBA
영양제과(주) 대표이사
유진기업 사장
이순산업(주) 대표이사
고려시멘트 부회장","유진기업
특수관계인","2007.05.25
~",-,2022
20230315000887,Y,00131054,유진증권,노진만,남,1968년 11월,상무,미등기,상근,IT본부장,"중앙대학교 경영학과 졸업
키움증권 정보보호최고책임자","계열회사
임원","2022.02.14
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,이옥형,여,1975년 01월,상무,미등기,상근,"신성장전략
투자실장","연세대학교 식품영양학과 졸업
서울대학교 행정대학원 수료
캐나다Ryerson대학교  경영대학원 졸업
미래창조과학부 창조경제기반과 과장
중소벤처기업부 벤처혁신정책과 과장","계열회사
임원","2022.03.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,김종우,남,1968년 01월,상무,미등기,상근,자본시장실장,"고려대학교 교육학과 졸업
미래에셋증권 채권, IB부문 상무보","계열회사
임원","2022.05.30
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,이승우,남,1971년 02월,상무,미등기,상근,리서치센터장,"서울대학교 컴퓨터공학과 졸업
서울대 대학원 경영학 석사
IBK투자증권 기업분석팀 센터장
유진투자증권 리서치센터 전략산업분석팀장","계열회사
임원","2021.01.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,조희선,여,1967년 11월,상무,미등기,상근,"챔피언스라운지
금융센터장","이화여자대학교 경제학과 졸업
연세대 경영대학원 MBA
SC제일은행 방카슈랑스부 PB센터장
유진투자증권 서울WM센터장","계열회사
임원","2021.01.04
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,김관석,남,1972년 01월,상무,미등기,상근,부동산개발실장,"서울디지털대학교 부동산학과 졸업
건국대 대학원 부동산금융 석사
한국산업은행 부동산PF팀장","계열회사
임원","2021.02.22
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,이시춘,남,1966년 02월,상무보,미등기,상근,부동산금융팀장,"연세대학교 경영학과 졸업
연세대학교 대학원 경영학 석사
KEB하나은행 부동산금융팀장","계열회사
임원","2018.04.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,신현일,남,1966년 10월,상무보,미등기,상근,"리스크관리실장,
위험관리책임자","고려대학교 수학과 졸업
유진투자증권 리스크심사팀 팀장","계열회사
임원","2019.01.01
~",2024년 12월 31일,2022
20230315000887,Y,00131054,유진증권,한덕수,남,1969년 02월,상무보,미등기,상근,WM사업본부,"중앙대학교 회계학과 졸업
미래에셋대우 갤러리아WM 이사
유진투자증권 챔피언스라운지 금융센터장","계열회사
임원","2020.03.23
~",2023년 03월 22일,2022
20230315000887,Y,00131054,유진증권,조성호,남,1973년 04월,상무보,미등기,상근,금융상품실장,"서강대학교 경영학과 졸업
KDI 국제정책대학원 자산관리경영학 석사
삼성자산운용 멀티매니저운용팀장","계열회사
임원","2020.11.23
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,고경모,남,1966년 09월,사장,사내이사,상근,"대표이사
(경영 총괄)","서울대학교 경영학과 졸업
제32회 행정고시
노스캐롤라이나주립대 경제학 석사
미래창조과학부 창조경제조정관
유진투자증권 사장(현)
유진프라이빗에쿼티(주) 기타비상무이사(현)","계열회사
임원","2019.03.27
~",-,2022
20230315000887,Y,00131054,유진증권,유만식,남,1969년 02월,상무보,미등기,상근,WM사업본부장,"고려대학교 경영학과 졸업
유진투자증권 1지역본부장
유진투자증권 서울WM센터장","계열회사
임원","2021.01.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,박민성,남,1971년 11월,상무보,미등기,상근,파생솔루션실장,"연세대학교 응용통계학과 졸업
유진투자증권 파생솔루션1팀장","계열회사
임원","2021.01.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,송경재,남,1971년 09월,상무보,미등기,상근,전략기획실장,"연세대학교 경제학과 졸업
ANU대학원 경영학과 졸업
유진투자증권 결제업무팀장
유진투자증권 경영전략팀장","계열회사
임원","2022.01.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,정계두,남,1971년 08월,상무보,미등기,상근,광주WM센터장,"광주대학교 경제학과 졸업
전남대학교 경영대학원 졸업
유진투자증권 광주지점 지점장
유진투자증권 2, 3지역 본부장","계열회사
임원","2022.01.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,이승민,남,1977년 06월,상무보,미등기,상근,전략금융실장,"고려대학교 경영학과 졸업
현대차투자증권 구조화금융팀 부장
유진투자증권 전략금융팀장","계열회사
임원","2022.07.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,김용익,남,1965년 08월,상무보,미등기,상근,"IT본부
금융투자소득세도입T/F팀 ","한양대학교 수학과 졸업
아즈텍시스템 응용설계부 증권투자정보 담당
유진투자증권 업무운영팀 팀장","계열회사
임원",2019.01.01~,2022년 12월 31일,2022
20230315000887,Y,00131054,유진증권,이석용,남,1970년 11월,상무보,미등기,상근,신금융T/F팀장,"충북대학교 무역학과 졸업
유진투자증권 결제업무팀장
유진저축은행 기획관리실장","계열회사
임원","2022.02.01
~",2022년 12월 31일,2022
20230315000887,Y,00131054,유진증권,김구환,남,1968년 12월,상무보,미등기,상근,금융소비자보호실장,"중앙대학교 법학과 졸업
유진투자증권 컴플라이언스팀장
유진투자증권 금융소비자보호팀장","계열회사
임원","2023.03.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,한만희,남,1956년 09월,이사,사외이사,비상근,"감사위원
(감사위원회,
리스크관리위원회,
임원후보추천위원회,
보수위원회,
집행위원회)","연세대학교 경영학과 졸업
제23회 행정고시
버밍엄대학교 도시 및 지역계획학 박사
국토해양부 국토정책국 국장
국토해양부 주택토지실 실장
행정중심복합도시건설청 청장
국토해양부 제1차관
서울시립대학교 국제도시과학대학원 원장/교수
서울시립대학교 국제도시과학대학원 교수
서울시립대학교 대외협력부총장
신한자산신탁 사외이사(현)","계열회사
사외이사","2019.03.27
~",-,2022
20230315000887,Y,00131054,유진증권,엄영호,남,1961년 09월,이사,사외이사,비상근,"감사위원
(감사위원회,
리스크관리위원회,
임원후보추천위원회,
보수위원회,
집행위원회)","연세대학교 경영학 졸업
미국 뉴욕대학교 스턴스쿨 경영학 박사
미국 뉴욕연방은행 이코노미스트
연세대학교 경영대학 경영학과 교수(현)","계열회사
사외이사","2020.03.25
~",-,2022
20230315000887,Y,00131054,유진증권,김용대,남,1960년 12월,이사,사외이사,비상근,"감사위원
(감사위원회,
리스크관리위원회,
임원후보추천위원회,
보수위원회)","서울대학교 법학과 졸업
서울지방법원 판사
대전고등법원 부장판사
수원지방법원 수석부장판사
서울중앙지방법원 민사 수석부장판사
서울고등법원 부장판사
서울가정법원 법원장
법무법인 도울 대표변호사(현)","계열회사
사외이사","2021.03.25
~",-,2022
20230315000887,Y,00131054,유진증권,김철은,남,1964년 11월,부사장,미등기,상근,IB부문장,"고려대학교 경제학과 졸업
삼성생명 법인영업 본부
대우증권 기업금융본부
유진투자증권 구조화금융본부장
유진투자증권 IB부문장
유진투자선물(주) 기타비상무이사(현)","계열회사
임원","2009.12.14
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,최현,남,1964년 02월,전무,미등기,상근,"채널영업
부문장","연세대학교 경영학과 졸업
연세대학교 경영대학원 졸업
메리츠투자증권 리스크관리팀 부장
CJ투자증권 파생법인영업사업부 부장","계열회사
임원","2009.04.01
~",2023년 12월 31일,2022
20230315000887,Y,00131054,유진증권,윤태룡,남,1967년 04월,전무,미등기,상근,"채권금융
본부장","중앙대학교 경제학과 졸업
유진투자증권 채권영업팀장","계열회사
임원","2011.04.01
~",2023년 12월 31일,2022
20210317000970,Y,00162416,한양증권,임재택,남,1958년 06월,"대표이사
사장",등기임원,상근,총괄,"여의도고, 서울대학교 경영학과
서울대학교 대학원 회계학(석사)
서울대학교 경영연구소
신한금융투자 상무(87.9~09.12)
아이엠투자증권 대표이사 사장(10.1~15.5)
메리츠종금증권, 현대증권 고문(15.6~16.5)
AJA인베스트먼트 부회장(16.6~17.1)
GB프라이빗에쿼티 부회장(17.2~18.3)
KOSCOM 비상임이사(19.3~현재)
한양증권(주) 대표이사 사장(18.3.26~현재)",-,"2년
9개월",2022년 03월 31일,2020
20210317000970,Y,00162416,한양증권,정호영,남,1975년 05월,상무대우,미등기임원,상근,"MS운용
본부장","대원외고
고려대학교 기계공학과
KTB투자증권 센터장
한양증권(주) 상무대우 본부장
(19.2.1 ~ 현재)",-,"1년
11개월",2021년 01월 31일,2020
20210317000970,Y,00162416,한양증권,윤재호,남,1975년 11월,상무대우,미등기임원,상근,"AI운용
본부장","혜광고
경성대학교 물리학과
메리츠종금증권 이사
한양증권(주) 상무대우 본부장
(19.5.14 ~ 현재)",-,"1년
7개월",2021년 05월 13일,2020
20210317000970,Y,00162416,한양증권,배성수,남,1966년 12월,상무대우,미등기임원,상근,"경영지원
본부장
직무대리","대구고
한국외대 아랍어과
한국외대대학원 국제경영(석사)
한양증권(주) 감사팀장, 경영지원실장
한양증권(주) 상무대우 본부장 직무대리
(20.5.1 ~ 현재)",-,8개월,2021년 03월 31일,2020
20210317000970,Y,00162416,한양증권,정진욱,남,1971년 07월,상무대우,미등기임원,상근,"자산운용
본부장","광주제일고
고려대 경영학과
메리츠종금증권 상무보
케이프투자증권 상무, 교보증권 부장
한양증권(주) 트레이딩센터장
한양증권(주) 상무대우 본부장
(20.5.1 ~ 현재)",-,8개월,2020년 12월 31일,2020
20210317000970,Y,00162416,한양증권,민은기,남,1982년 05월,상무대우,미등기임원,상근,"투자금융
본부장","한국삼육고
고려대 행정학과
하나캐피탈 대리
KTB투자증권 과장
케이프투자증권 차장
한양증권(주) IB사업부장, 투자금융실장
한양증권(주) 상무대우 본부장
(20.8.1 ~ 현재)",-,5개월,2020년 12월 31일,2020
20210317000970,Y,00162416,한양증권,신준화,남,1980년 01월,상무대우,미등기임원,상근,"프로젝트
금융
본부장","인천고
연세대 경영학과
건국대 부동산대학원(석사)
메리츠증권 차장
케이프투자증권 부장
한양증권(주) SF사업부장, 프로젝트금융실장
한양증권(주) 상무대우 본부장
(20.8.1 ~ 현재)",-,5개월,2020년 12월 31일,2020
20210317000970,Y,00162416,한양증권,정희종,남,1958년 01월,감사,등기임원,상근,감사,"덕수상고
서울산업대 산업디자인학과
한양대학교 교육대학원
한양대학교 행정대학원
한양증권(주)
학교법인 한양학원 법인사무국(82.5 ~ 07.8)
한양증권(주) 감사(10.5.28 ~ 현재)",-,"10년 
7개월",2022년 03월 31일,2020
20210317000970,Y,00162416,한양증권,정경윤,남,1962년 01월,상무,등기임원,상근,"리스크
관리
본부장
겸
준법
감시인","대구고
한양대학교 경제학과
한양증권(주) 명동, 행당지점장
주식파생운용팀장
한양증권(주) 상무 (17.3.24 ~ 현재)",-,"3년
9개월",2022년 03월 31일,2020
20210317000970,Y,00162416,한양증권,김성진,남,1951년 03월,사외이사,등기임원,비상근,-,"전주고
서울대학교 경영학과
한국과학기술원(KAIST)산업공학(석사)
미국워싱턴대학교 대학원 경제학(석사)
경희대학교 대학원 경제학(박사)
조달청 청장
자본시장연구원 고문 및 초빙위원
법무법인 화우 고문
숭실대 겸임교수(현)
삼성화재해상보험 사외이사(현)
외국인투자옴부즈만(현)
한양증권(주) 사외이사(16.03.18 ~ 현재)",-,"4년
9개월",2022년 03월 31일,2020
20210317000970,Y,00162416,한양증권,김세중,남,1963년 04월,상무,미등기임원,상근,"FICC
본부장","홍대부고
고려대학교 경영학과 
한양증권(주) 채권금융팀장, 자산운용본부
부본부장(03.10.1 ~ 10.5.17) 
한양증권(주) 상무(10.5.18 ~ 현재)",-,"10년
 7개월",2021년 05월 17일,2020
20210317000970,Y,00162416,한양증권,나진호,남,1963년 01월,상무,미등기임원,상근,"경영기획
본부장
겸
 구조화금융
본부장
겸
IB본부장","환일고 
연세대학교 사회학과 
일리노이대 대학원 
한양대학교 경영대학원 
한양증권(주) 리서치센터장,기획본부
부본부장(02.11.25 ~ 10.5.17) 
한양증권(주) 상무(10.5.18 ~ 현재)",-,"10년
 7개월",2021년 05월 17일,2020
20210317000970,Y,00162416,한양증권,안경덕,남,1966년 03월,상무,미등기임원,상근,"채권
시장
본부장","광주고
성균관대학교 경제학과
한양증권(주) 채권팀장
한양증권(주) 상무(17.1.2 ~ 현재)",-,4년,2021년 01월 01일,2020
20210317000970,Y,00162416,한양증권,박선영,남,1974년 06월,상무,미등기임원,상근,"투자금융
부문장
겸
RE개발
본부장","성수고
서울대학교 건축학과
메리츠종합금융증권 팀장
KTB투자증권 이사대우
케이프투자증권 상무보
한양증권(주) 상무 (18.5.14 ~ 현재)",-,"2년
7개월",2021년 05월 13일,2020
20210317000970,Y,00162416,한양증권,진중신,남,1965년 10월,상무대우,미등기임원,상근,"멀티영업
본부장","서대전고
한양대학교 경영학과
한양증권(주) 인사팀장, 인사총무팀장, 
경영지원실장
한양증권(주) 상무대우 본부장
(18.7.1 ~ 현재)",-,"2년
5개월",2021년 03월 31일,2020
20220315001266,Y,00162416,한양증권,임재택,남,1958년 06월,"대표이사
사장",사내이사,상근,총괄,"여의도고, 서울대학교 경영학과
서울대학교 대학원 회계학(석사)
서울대학교 경영연구소
신한금융투자 상무(87.9~09.12)
아이엠투자증권 대표이사 사장(10.1~15.5)
메리츠종금증권, 현대증권 고문(15.6~16.5)
AJA인베스트먼트 부회장(16.6~17.1)
GB프라이빗에쿼티 부회장(17.2~18.3)
KOSCOM 비상임이사(19.3~현재)
한양증권(주) 대표이사 사장(18.3.26~현재)",-,3년 9개월,2022년 03월 23일,2021
20220315001266,Y,00162416,한양증권,진중신,남,1965년 10월,상무대우,미등기,상근,"멀티영업
본부장","서대전고
한양대학교 경영학과
한양증권(주) 인사팀장, 인사총무팀장, 
경영지원실장
한양증권(주) 상무대우 본부장
(18.7.1 ~ 현재)",-,"3년
5개월",2022년 03월 31일,2021
20220315001266,Y,00162416,한양증권,정호영,남,1975년 05월,상무대우,미등기,상근,"전략운용
본부장","대원외고
고려대학교 기계공학과
KTB투자증권 센터장(2012.11.1 ~ 2019.1.31)
한양증권(주) 상무대우 본부장
(19.2.1 ~ 현재)",-,"2년
11개월",2022년 01월 31일,2021
20220315001266,Y,00162416,한양증권,윤재호,남,1975년 11월,상무대우,미등기,상근,"AI운용
본부장","혜광고
경성대학교 물리학과
NH투자증권 부부장(2012.9.15 ~ 2018.5.31)
메리츠종금증권 이사(2018.6.1 ~ 2019.5.13)
한양증권(주) 상무대우 본부장
(19.5.14 ~ 현재)",-,"2년
7개월",2021년 12월 31일,2021
20220315001266,Y,00162416,한양증권,배성수,남,1966년 12월,상무대우,미등기,상근,"경영지원
본부장
직무대리","대구고
한국외대 아랍어과
한국외대대학원 국제경영(석사)
한양증권(주) 감사팀장, 경영지원실장
한양증권(주) 상무대우 본부장 직무대리
(20.5.1 ~ 현재)",-,1년 8개월,2022년 03월 31일,2021
20220315001266,Y,00162416,한양증권,정진욱,남,1971년 07월,상무대우,미등기,상근,"자산운용
본부장","광주제일고
고려대 경영학과
메리츠종금증권 상무보
케이프투자증권 상무(2017.1.1 ~ 2018.1.15)
교보증권 부장(2018.1.16 ~ 2018.5.17)
한양증권(주) 트레이딩센터장
한양증권(주) 상무대우 본부장
(20.5.1 ~ 현재)",-,1년 8개월,2021년 12월 31일,2021
20220315001266,Y,00162416,한양증권,신준화,남,1980년 01월,상무대우,미등기,상근,"프로젝트
금융
본부장","인천고
연세대 경영학과
건국대 부동산대학원(석사)
메리츠증권 차장(2012.8.1 ~ 2017.2.28)
케이프투자증권 부장(2017.3.1 ~ 2018.7.1)
한양증권(주) SF사업부장, 프로젝트금융실장
한양증권(주) 상무대우 본부장
(20.8.1 ~ 현재)",-,"1년
5개월",2021년 12월 31일,2021
20220315001266,Y,00162416,한양증권,이광호,남,1970년 04월,상무대우,미등기,상근,"특수IB
본부장","영락고
건국대 부동산학과
IBK투자증권 이사(2017.11.27 ~ 2018.5.8)
KTB투자증권 이사대우(2018.5.9 ~ 2019.12.11)
한양증권(주) 특수IB센터장
한양증권(주) 상무대우 본부장
(21.1.1 ~ 현재)",-,1년,2021년 12월 31일,2021
20220315001266,Y,00162416,한양증권,정희종,남,1958년 01월,감사,감사,상근,감사,"덕수상고
서울산업대 산업디자인학과
한양대학교 교육대학원
한양대학교 행정대학원
한양증권(주)
학교법인 한양학원 법인사무국(82.5 ~ 07.8)
한양증권(주) 감사(10.5.28 ~ 현재)",-,"11년
7개월",2022년 03월 23일,2021
20220315001266,Y,00162416,한양증권,정경윤,남,1962년 01월,상무,사내이사,상근,"리스크관리
본부장
겸
준법감시인","대구고
한양대학교 경제학과
한양증권(주) 명동, 행당지점장
주식파생운용팀장 (08.4 ~ 17.3)
한양증권(주) 상무 (17.3.24 ~ 현재)",-,4년 9개월,2022년 03월 23일,2021
20220315001266,Y,00162416,한양증권,김성진,남,1951년 03월,사외이사,사외이사,비상근,-,"전주고
서울대학교 경영학과
한국과학기술원(KAIST)산업공학(석사)
미국워싱턴대학교 대학원 경제학(석사)
경희대학교 대학원 경제학(박사)
조달청 청장
자본시장연구원 고문 및 초빙위원
법무법인 화우 고문
숭실대 겸임교수(현)
삼성화재해상보험 사외이사(현)
외국인투자옴부즈만(현)
한양증권(주) 사외이사(16.03.18 ~ 현재)",-,5년 9개월,2022년 03월 23일,2021
20220315001266,Y,00162416,한양증권,김세중,남,1963년 04월,상무,미등기,상근,"S&T부문장
겸
FICC본부장
겸
CS본부장","홍대부고
고려대학교 경영학과 
한양증권(주) 채권금융팀장, 자산운용본부
부본부장(03.10.1 ~ 10.5.17) 
한양증권(주) 상무(10.5.18 ~ 현재)",-,"11년
7개월",2022년 05월 17일,2021
20220315001266,Y,00162416,한양증권,나진호,남,1963년 01월,상무,미등기,상근,"경영기획
본부장
겸
 구조화금융
본부장
겸
IB본부장","환일고 
연세대학교 사회학과 
일리노이대 대학원 
한양대학교 경영대학원 
한양증권(주) 리서치센터장,기획본부
부본부장(02.11.25 ~ 10.5.17) 
한양증권(주) 상무(10.5.18 ~ 현재)",-,"11년
7개월",2022년 05월 17일,2021
20220315001266,Y,00162416,한양증권,안경덕,남,1966년 03월,상무,미등기,상근,CM본부장,"광주고
성균관대학교 경제학과
한양증권(주) 채권팀장
한양증권(주) 상무(17.1.2 ~ 현재)",-,5년,2022년 01월 01일,2021
